StudiumID;StudentID;Datum;ects_gathered
31643124;30809601;06.12.2019;5
31643124;30809601;21.12.2019;10
31643124;30809601;04.04.2020;5
31643124;30809601;24.04.2020;5
31643124;30809601;30.04.2020;5
31643124;30809601;23.05.2020;5
31643124;30809601;24.07.2020;5
31643124;30809601;03.10.2020;5
31643124;30809601;01.11.2020;5
31643124;30809601;17.12.2020;10
31643124;30809601;18.02.2021;5
31643127;30214443;03.10.2019;5
31643127;30214443;04.10.2019;5
31643127;30214443;13.10.2019;10
31643127;30214443;24.10.2019;10
31643127;30214443;05.12.2019;5
31643127;30214443;20.01.2020;5
31643127;30214443;09.04.2020;5
31643127;30214443;16.09.2020;5
31643127;30214443;14.10.2020;5
31643127;30214443;01.11.2020;5
31643127;30214443;25.11.2020;5
31643127;30214443;03.12.2020;5
31643127;30214443;08.12.2020;5
31643127;30214443;17.01.2021;5
31643127;30214443;11.02.2021;10
31643133;31242006;05.10.2019;5
31643133;31242006;12.10.2019;5
31643157;31241778;22.09.2019;5
31643160;28058796;12.07.2019;5
31643160;28058796;31.08.2019;5
31643160;28058796;27.09.2019;5
31643160;28058796;20.02.2020;5
31643160;28058796;21.04.2020;5
31643160;28058796;19.07.2020;5
31643160;28058796;12.09.2020;5
31643160;28058796;16.09.2020;5
31643160;28058796;14.10.2020;5
31643160;28058796;19.11.2020;5
31643160;28058796;07.01.2021;5
31643160;28058796;21.02.2021;5
31643184;31243440;10.07.2019;5
31643184;31243440;20.08.2019;10
31643184;31243440;21.10.2019;5
31643184;31243440;29.10.2019;5
31643184;31243440;20.11.2019;5
31643184;31243440;21.12.2019;5
31643184;31243440;27.12.2019;5
31643184;31243440;31.01.2020;5
31643184;31243440;28.05.2020;5
31643184;31243440;11.07.2020;5
31643184;31243440;19.11.2020;5
31643184;31243440;02.01.2021;5
31643184;31243440;12.02.2021;5
31643193;31240194;22.09.2019;5
31643193;31240194;06.11.2019;5
31643193;31240194;02.12.2019;5
31643193;31240194;20.01.2020;10
31643193;31240194;04.04.2020;5
31643193;31240194;23.04.2020;5
31643193;31240194;29.04.2020;5
31643193;31240194;02.05.2020;5
31643193;31240194;18.07.2020;5
31643193;31240194;04.11.2020;5
31643193;31240194;06.12.2020;5
31643193;31240194;16.01.2021;5
31643193;31240194;17.01.2021;5
31643199;28221327;24.07.2019;5
31643199;28221327;18.11.2019;5
31643199;28221327;22.01.2020;5
31643199;28221327;17.02.2020;5
31643199;28221327;25.02.2020;5
31643199;28221327;08.04.2020;5
31643199;28221327;07.05.2020;5
31643199;28221327;11.06.2020;5
31643199;28221327;02.07.2020;5
31643199;28221327;16.08.2020;5
31643199;28221327;16.10.2020;5
31643199;28221327;18.10.2020;5
31643199;28221327;06.12.2020;5
31643199;28221327;15.12.2020;5
31643199;28221327;25.03.2021;5
31643211;31241775;22.09.2019;5
31643211;31241775;02.12.2019;5
31643211;31241775;29.12.2019;5
31643211;31241775;20.01.2020;10
31643211;31241775;04.04.2020;5
31643211;31241775;29.04.2020;5
31643211;31241775;02.05.2020;5
31643211;31241775;18.07.2020;5
31643211;31241775;01.11.2020;5
31643211;31241775;06.12.2020;5
31643211;31241775;16.01.2021;5
31643211;31241775;17.01.2021;5
31643220;31243452;13.08.2019;5
31643220;31243452;14.09.2019;5
31643220;31243452;18.09.2019;5
31643220;31243452;21.10.2019;5
31643220;31243452;09.11.2019;5
31643220;31243452;16.11.2019;5
31643220;31243452;22.12.2019;5
31643220;31243452;28.01.2020;5
31643220;31243452;28.02.2020;5
31643220;31243452;10.04.2020;5
31643220;31243452;12.05.2020;5
31643220;31243452;21.05.2020;5
31643220;31243452;23.05.2020;5
31643220;31243452;23.06.2020;5
31643220;31243452;12.07.2020;10
31643220;31243452;27.07.2020;5
31643220;31243452;01.09.2020;5
31643220;31243452;15.09.2020;5
31643220;31243452;16.10.2020;5
31643220;31243452;20.10.2020;5
31643220;31243452;13.12.2020;5
31643220;31243452;21.12.2020;5
31643220;31243452;27.01.2021;5
31643235;31243461;21.04.2020;5
31643235;31243461;28.04.2020;5
31643235;31243461;05.12.2020;5
31643250;31243470;12.06.2019;5
31643250;31243470;26.08.2019;5
31643250;31243470;13.03.2020;5
31643250;31243470;21.04.2020;5
31643250;31243470;20.07.2020;5
31643250;31243470;02.09.2020;5
31643250;31243470;23.10.2020;5
31643250;31243470;24.11.2020;5
31643250;31243470;05.01.2021;5
31643250;31243470;04.02.2021;5
31643259;31243290;19.11.2019;5
31643259;31243290;20.12.2019;5
31643259;31243290;03.01.2020;5
31643259;31243290;17.01.2020;5
31643292;31243485;11.07.2019;19
31643292;31243485;20.08.2019;5
31643292;31243485;18.09.2019;5
31643292;31243485;06.10.2019;2
31643292;31243485;20.10.2019;5
31643292;31243485;30.10.2019;5
31643292;31243485;22.01.2020;5
31643292;31243485;31.03.2020;2
31643292;31243485;19.04.2020;2
31643292;31243485;21.04.2020;5
31643292;31243485;11.05.2020;5
31643292;31243485;17.07.2020;5
31643292;31243485;02.08.2020;5
31643292;31243485;01.09.2020;5
31643292;31243485;05.10.2020;5
31643292;31243485;30.10.2020;10
31643292;31243485;08.11.2020;5
31643292;31243485;08.04.2021;5
31643442;31243560;22.07.2019;5
31643442;31243560;18.08.2019;5
31643442;31243560;18.09.2019;5
31643442;31243560;30.09.2019;5
31643442;31243560;17.10.2019;5
31643442;31243560;23.01.2020;5
31643442;31243560;17.03.2020;5
31643442;31243560;03.08.2020;5
31643442;31243560;16.08.2020;5
31643442;31243560;05.09.2020;5
31643442;31243560;01.10.2020;5
31643442;31243560;02.01.2021;5
31643442;31243560;17.01.2021;5
31643442;31243560;08.02.2021;5
31643448;31243563;26.10.2019;5
31643703;30832899;14.06.2019;30
31643703;30832899;17.07.2019;5
31643703;30832899;12.02.2020;5
31643703;30832899;25.05.2020;5
31643703;30832899;29.07.2020;5
31643727;30805350;09.09.2019;5
31643727;30805350;01.03.2020;5
31643748;31243677;26.06.2019;90
31643748;31243677;23.07.2019;5
31643748;31243677;14.01.2020;5
31643748;31243677;16.06.2020;5
31643748;31243677;24.01.2021;5
31643781;31243701;26.08.2019;5
31643781;31243701;20.11.2019;5
31643787;31243692;17.10.2019;5
31643787;31243692;20.08.2020;5
31643787;31243692;25.09.2020;5
31643787;31243692;10.01.2021;5
31643787;31243692;18.03.2021;10
31643787;31243692;01.04.2021;5
31643793;31241169;19.11.2019;5
31643793;31241169;21.12.2019;10
31643793;31241169;20.01.2020;10
31643793;31241169;04.04.2020;5
31643793;31241169;24.04.2020;5
31643793;31241169;30.04.2020;5
31643793;31241169;18.07.2020;5
31643793;31241169;24.07.2020;5
31643793;31241169;03.10.2020;5
31643793;31241169;17.12.2020;10
31643793;31241169;17.01.2021;5
31643793;31241169;18.02.2021;5
31643799;30592875;06.06.2019;5
31643799;30592875;20.06.2019;40
31643799;30592875;23.06.2019;10
31643799;30592875;25.08.2019;15
31643799;30592875;06.10.2019;5
31643799;30592875;27.10.2019;5
31643799;30592875;20.11.2019;5
31643799;30592875;23.03.2020;5
31643799;30592875;07.04.2020;5
31643799;30592875;13.04.2020;5
31643799;30592875;05.07.2020;5
31643799;30592875;26.07.2020;5
31643799;30592875;09.08.2020;5
31643799;30592875;23.08.2020;5
31643799;30592875;10.09.2020;5
31643799;30592875;13.09.2020;5
31643799;30592875;27.09.2020;5
31643799;30592875;11.10.2020;5
31643799;30592875;18.10.2020;5
31643799;30592875;25.10.2020;5
31643799;30592875;01.11.2020;5
31643799;30592875;01.01.2021;5
31643799;30592875;16.02.2021;5
31643799;30592875;17.02.2021;5
31643802;31236042;13.10.2019;5
31643802;31236042;20.11.2019;5
31643802;31236042;17.12.2019;5
31643802;31236042;23.01.2020;5
31643802;31236042;21.02.2020;5
31643802;31236042;24.03.2020;5
31643802;31236042;28.04.2020;5
31643802;31236042;09.06.2020;5
31643802;31236042;18.07.2020;5
31643802;31236042;24.10.2020;5
31643802;31236042;16.11.2020;5
31643802;31236042;19.12.2020;5
31643811;31243716;04.03.2020;5
31643811;31243716;11.03.2020;5
31643811;31243716;21.04.2020;5
31643811;31243716;01.05.2020;5
31643811;31243716;28.05.2020;5
31643811;31243716;14.06.2020;5
31643811;31243716;16.07.2020;5
31643811;31243716;12.08.2020;5
31643811;31243716;26.08.2020;5
31643811;31243716;16.09.2020;5
31643811;31243716;20.09.2020;5
31643811;31243716;22.10.2020;5
31643811;31243716;29.11.2020;5
31643811;31243716;29.01.2021;5
31643811;31243716;21.02.2021;5
31643811;31243716;26.02.2021;5
31643838;31243731;18.07.2019;5
31643853;31243743;01.11.2019;5
31643853;31243743;16.02.2020;5
31643853;31243743;05.04.2020;5
31643853;31243743;20.07.2020;5
31643853;31243743;04.02.2021;5
31643868;31243752;06.02.2020;10
31643868;31243752;02.05.2020;5
31643868;31243752;20.06.2020;5
31643868;31243752;30.09.2020;5
31643880;31243764;04.08.2019;20
31643880;31243764;14.04.2020;5
31643880;31243764;26.04.2020;5
31643880;31243764;13.05.2020;5
31643898;31229031;29.09.2019;5
31643898;31229031;06.10.2019;5
31643898;31229031;24.10.2019;5
31643898;31229031;17.11.2019;5
31643898;31229031;16.02.2020;5
31643898;31229031;24.04.2020;5
31643898;31229031;02.05.2020;5
31643898;31229031;18.06.2020;5
31643898;31229031;18.07.2020;10
31643898;31229031;13.12.2020;5
31643898;31229031;17.12.2020;5
31643898;31229031;17.01.2021;5
31643910;27620070;23.09.2019;5
31643910;27620070;17.02.2020;5
31643910;27620070;25.05.2020;5
31643910;27620070;27.07.2020;5
31643919;31102881;02.12.2019;5
31643919;31102881;02.01.2020;5
31643931;31230699;21.07.2019;5
31643931;31230699;20.08.2019;5
31643931;31230699;24.09.2019;5
31643931;31230699;02.06.2020;5
31643931;31230699;04.11.2020;5
31643931;31230699;04.01.2021;5
31643931;31230699;10.03.2021;5
31643961;31243815;12.09.2019;5
31643961;31243815;15.10.2019;5
31643961;31243815;07.11.2019;5
31643961;31243815;22.11.2019;5
31643982;31242024;05.10.2019;5
31644000;30962178;18.10.2019;5
31644000;30962178;19.11.2019;5
31644000;30962178;28.12.2019;5
31644000;30962178;20.01.2020;10
31644000;30962178;23.04.2020;5
31644000;30962178;25.04.2020;5
31644000;30962178;02.05.2020;5
31644000;30962178;03.05.2020;5
31644000;30962178;18.07.2020;5
31644000;30962178;18.10.2020;5
31644000;30962178;04.11.2020;5
31644000;30962178;25.11.2020;5
31644000;30962178;17.12.2020;5
31644000;30962178;17.01.2021;5
31644000;30962178;04.04.2021;5
31644006;31243827;21.10.2019;5
31644006;31243827;28.11.2019;5
31644006;31243827;11.02.2020;5
31644006;31243827;26.05.2020;5
31644006;31243827;19.07.2020;5
31644006;31243827;06.11.2020;5
31644006;31243827;12.03.2021;5
31644045;31240500;21.09.2019;5
31644045;31240500;20.10.2019;5
31644045;31240500;23.10.2019;5
31644045;31240500;20.11.2019;5
31644045;31240500;20.01.2020;5
31644045;31240500;18.04.2020;5
31644045;31240500;18.06.2020;5
31644045;31240500;18.07.2020;10
31644045;31240500;24.07.2020;5
31644045;31240500;08.12.2020;5
31644045;31240500;17.01.2021;10
31644057;31241124;28.09.2019;5
31644084;31208100;09.07.2019;5
31644084;31208100;25.07.2019;16
31644084;31208100;25.11.2019;5
31644084;31208100;03.01.2020;5
31644084;31208100;18.04.2020;5
31644084;31208100;05.07.2020;5
31644084;31208100;19.07.2020;5
31644084;31208100;16.11.2020;5
31644084;31208100;26.02.2021;5
31644087;31240587;21.09.2019;5
31644087;31240587;20.10.2019;5
31644087;31240587;23.10.2019;5
31644087;31240587;20.11.2019;5
31644087;31240587;20.01.2020;5
31644087;31240587;18.04.2020;5
31644087;31240587;24.04.2020;5
31644087;31240587;18.06.2020;5
31644087;31240587;18.07.2020;10
31644087;31240587;08.12.2020;5
31644087;31240587;17.12.2020;5
31644096;31208388;06.07.2019;20
31644096;31208388;16.10.2019;5
31644096;31208388;23.10.2019;5
31644096;31208388;02.11.2019;10
31644096;31208388;06.12.2019;5
31644096;31208388;20.01.2020;5
31644096;31208388;12.04.2020;5
31644096;31208388;15.04.2020;5
31644096;31208388;19.04.2020;5
31644096;31208388;23.04.2020;5
31644096;31208388;18.07.2020;5
31644096;31208388;07.10.2020;5
31644096;31208388;18.10.2020;5
31644096;31208388;28.12.2020;5
31644096;31208388;17.01.2021;5
31644096;31208388;25.03.2021;5
31644120;31240542;06.10.2019;5
31644120;31240542;17.10.2019;5
31644120;31240542;15.12.2019;5
31644120;31240542;20.01.2020;10
31644120;31240542;13.03.2020;5
31644120;31240542;24.04.2020;5
31644120;31240542;30.04.2020;5
31644120;31240542;03.05.2020;5
31644120;31240542;18.07.2020;5
31644120;31240542;27.11.2020;5
31644120;31240542;17.12.2020;10
31644120;31240542;17.01.2021;5
31644123;31240461;21.09.2019;5
31644123;31240461;20.10.2019;5
31644123;31240461;23.10.2019;5
31644123;31240461;20.11.2019;5
31644123;31240461;20.01.2020;5
31644123;31240461;18.04.2020;5
31644123;31240461;24.04.2020;5
31644123;31240461;18.06.2020;5
31644123;31240461;18.07.2020;10
31644123;31240461;08.12.2020;5
31644123;31240461;17.12.2020;5
31644123;31240461;17.01.2021;10
31644153;31240377;08.09.2019;5
31644153;31240377;05.10.2019;5
31644153;31240377;17.10.2019;5
31644153;31240377;17.11.2019;5
31644153;31240377;20.01.2020;5
31644153;31240377;21.03.2020;5
31644153;31240377;01.05.2020;5
31644153;31240377;18.06.2020;5
31644153;31240377;18.07.2020;10
31644153;31240377;12.12.2020;5
31644153;31240377;17.12.2020;5
31644153;31240377;17.01.2021;10
31644159;31243884;11.08.2019;5
31644159;31243884;19.10.2019;5
31644159;31243884;19.01.2020;5
31644159;31243884;27.02.2020;5
31644210;31243926;14.06.2019;24
31644210;31243926;18.09.2019;5
31644210;31243926;30.09.2019;5
31644210;31243926;06.11.2019;5
31644210;31243926;20.01.2020;10
31644210;31243926;19.04.2020;5
31644210;31243926;21.04.2020;5
31644210;31243926;02.05.2020;5
31644210;31243926;24.05.2020;2
31644210;31243926;22.06.2020;2
31644210;31243926;04.10.2020;2
31644210;31243926;16.02.2021;5
31644210;31243926;18.03.2021;5
31644222;31243911;14.06.2019;10
31644222;31243911;15.09.2019;5
31644222;31243911;19.01.2020;5
31644222;31243911;19.03.2020;5
31644228;31243938;12.09.2019;25
31644231;31240014;18.10.2019;5
31644231;31240014;25.10.2019;5
31644231;31240014;20.12.2019;5
31644240;31243944;14.06.2019;100
31644240;31243944;16.10.2019;5
31644240;31243944;18.10.2019;5
31644240;31243944;25.10.2019;5
31644240;31243944;27.11.2019;5
31644240;31243944;25.12.2019;5
31644240;31243944;19.01.2020;5
31644240;31243944;24.02.2020;5
31644240;31243944;22.05.2020;5
31644240;31243944;23.06.2020;5
31644240;31243944;06.07.2020;5
31644240;31243944;19.07.2020;5
31644240;31243944;27.12.2020;5
31644243;31235079;06.11.2019;10
31644243;31235079;02.12.2019;5
31644243;31235079;20.01.2020;5
31644243;31235079;19.04.2020;5
31644243;31235079;23.04.2020;5
31644243;31235079;02.05.2020;5
31644243;31235079;23.05.2020;5
31644243;31235079;01.11.2020;10
31644243;31235079;06.12.2020;5
31644243;31235079;17.12.2020;5
31644270;31240599;21.09.2019;5
31644270;31240599;20.10.2019;5
31644270;31240599;23.10.2019;5
31644270;31240599;20.11.2019;5
31644270;31240599;20.01.2020;5
31644270;31240599;18.04.2020;5
31644270;31240599;24.04.2020;5
31644270;31240599;18.06.2020;5
31644270;31240599;18.07.2020;10
31644270;31240599;08.12.2020;5
31644270;31240599;17.12.2020;5
31644270;31240599;08.01.2021;5
31644270;31240599;17.01.2021;10
31644285;31094658;22.09.2019;5
31644285;31094658;02.12.2019;5
31644285;31094658;29.12.2019;5
31644285;31094658;20.01.2020;10
31644285;31094658;04.04.2020;5
31644285;31094658;23.04.2020;5
31644285;31094658;29.04.2020;5
31644285;31094658;02.05.2020;5
31644285;31094658;18.07.2020;5
31644285;31094658;06.12.2020;5
31644285;31094658;16.01.2021;5
31644285;31094658;17.01.2021;5
31644294;30243543;21.09.2019;5
31644294;30243543;20.10.2019;5
31644294;30243543;23.10.2019;5
31644294;30243543;20.11.2019;5
31644294;30243543;20.01.2020;5
31644294;30243543;18.04.2020;5
31644294;30243543;24.04.2020;5
31644294;30243543;18.06.2020;5
31644294;30243543;18.07.2020;10
31644294;30243543;08.12.2020;5
31644294;30243543;17.12.2020;5
31644294;30243543;17.01.2021;10
31644303;31239924;20.12.2019;5
31644348;31240473;21.09.2019;5
31644348;31240473;20.10.2019;5
31644348;31240473;23.10.2019;5
31644348;31240473;20.11.2019;5
31644348;31240473;20.01.2020;5
31644348;31240473;18.04.2020;5
31644348;31240473;24.04.2020;5
31644348;31240473;18.06.2020;5
31644348;31240473;18.07.2020;10
31644348;31240473;01.11.2020;5
31644348;31240473;08.12.2020;5
31644348;31240473;17.12.2020;5
31644348;31240473;17.01.2021;10
31644366;31244022;24.07.2019;5
31644366;31244022;01.09.2019;5
31644366;31244022;17.10.2019;5
31644366;31244022;20.11.2019;5
31644366;31244022;25.12.2019;5
31644366;31244022;30.01.2020;5
31644366;31244022;07.03.2020;5
31644366;31244022;16.04.2020;5
31644366;31244022;26.05.2020;5
31644366;31244022;12.07.2020;5
31644366;31244022;19.08.2020;5
31644366;31244022;03.10.2020;5
31644366;31244022;08.11.2020;5
31644366;31244022;03.01.2021;5
31644366;31244022;12.02.2021;5
31644366;31244022;31.03.2021;5
31644369;30932238;26.05.2019;5
31644369;30932238;28.07.2019;10
31644369;30932238;06.08.2019;5
31644369;30932238;20.08.2019;10
31644369;30932238;23.11.2019;5
31644369;30932238;16.12.2019;5
31644369;30932238;02.02.2020;5
31644369;30932238;09.03.2020;5
31644369;30932238;21.03.2020;5
31644369;30932238;30.03.2020;5
31644369;30932238;04.04.2020;5
31644369;30932238;17.04.2020;10
31644369;30932238;10.05.2020;5
31644369;30932238;31.05.2020;5
31644369;30932238;09.08.2020;5
31644369;30932238;10.08.2020;5
31644369;30932238;16.10.2020;5
31644369;30932238;29.10.2020;5
31644369;30932238;18.12.2020;5
31644369;30932238;20.12.2020;5
31644369;30932238;26.02.2021;5
31644369;30932238;18.03.2021;5
31644393;31241415;22.09.2019;5
31644393;31241415;29.09.2019;5
31644402;30612084;23.09.2019;5
31644402;30612084;28.10.2019;5
31644402;30612084;25.11.2019;5
31644402;30612084;23.12.2019;5
31644402;30612084;30.03.2020;5
31644402;30612084;25.05.2020;5
31644402;30612084;22.06.2020;5
31644402;30612084;27.07.2020;5
31644402;30612084;24.08.2020;5
31644402;30612084;28.09.2020;5
31644402;30612084;23.11.2020;5
31644402;30612084;21.12.2020;5
31644402;30612084;15.02.2021;5
31644441;31244058;18.07.2019;40
31644441;31244058;16.08.2019;5
31644447;31240593;21.09.2019;5
31644447;31240593;20.10.2019;5
31644447;31240593;23.10.2019;5
31644447;31240593;20.11.2019;5
31644447;31240593;30.01.2020;5
31644447;31240593;18.04.2020;5
31644447;31240593;24.04.2020;5
31644447;31240593;18.06.2020;5
31644447;31240593;18.07.2020;10
31644447;31240593;08.12.2020;5
31644447;31240593;17.01.2021;10
31644456;31240569;21.09.2019;5
31644456;31240569;20.10.2019;5
31644456;31240569;23.10.2019;5
31644456;31240569;20.11.2019;5
31644459;31240449;21.09.2019;5
31644459;31240449;20.10.2019;5
31644459;31240449;23.10.2019;5
31644459;31240449;20.11.2019;5
31644459;31240449;20.01.2020;5
31644459;31240449;18.04.2020;5
31644459;31240449;24.04.2020;5
31644459;31240449;18.06.2020;5
31644459;31240449;18.07.2020;5
31644459;31240449;01.11.2020;5
31644459;31240449;08.12.2020;5
31644459;31240449;17.12.2020;5
31644486;31244088;27.08.2019;5
31644486;31244088;06.09.2019;15
31644486;31244088;31.10.2019;5
31644486;31244088;15.12.2019;5
31644486;31244088;25.02.2020;5
31644486;31244088;13.04.2020;5
31644486;31244088;25.05.2020;5
31644486;31244088;12.07.2020;5
31644486;31244088;02.11.2020;5
31644486;31244088;17.12.2020;5
31644486;31244088;15.02.2021;5
31644489;31244085;21.10.2019;5
31644495;31244091;14.06.2019;5
31644501;31244094;19.02.2021;5
31644528;31244106;26.06.2019;90
31644528;31244106;11.07.2019;5
31644528;31244106;26.08.2019;5
31644528;31244106;21.10.2019;5
31644528;31244106;28.10.2019;5
31644528;31244106;20.11.2019;5
31644528;31244106;20.12.2019;5
31644528;31244106;20.01.2020;5
31644528;31244106;30.03.2020;5
31644528;31244106;07.04.2020;5
31644528;31244106;21.04.2020;5
31644528;31244106;25.05.2020;5
31644528;31244106;09.08.2020;5
31644528;31244106;22.08.2020;5
31644528;31244106;16.09.2020;5
31644528;31244106;16.10.2020;5
31644528;31244106;26.10.2020;5
31644528;31244106;31.10.2020;10
31644534;31244109;21.09.2019;10
31644534;31244109;20.01.2020;5
31644534;31244109;24.04.2020;5
31644534;31244109;14.05.2020;5
31644534;31244109;02.09.2020;5
31644534;31244109;20.12.2020;5
31644567;31244127;15.06.2019;15
31644567;31244127;23.09.2019;5
31644618;31244151;14.06.2019;90
31644618;31244151;08.12.2019;5
31644618;31244151;25.03.2020;5
31644618;31244151;16.04.2020;10
31644618;31244151;29.04.2020;5
31644618;31244151;30.07.2020;5
31644618;31244151;10.01.2021;5
31644624;31244124;19.08.2019;5
31644624;31244124;17.02.2020;5
31644633;31244121;01.11.2019;5
31644765;31244238;10.08.2019;5
31644780;31227684;06.11.2019;5
31644780;31227684;02.12.2019;5
31644780;31227684;29.12.2019;5
31644780;31227684;19.04.2020;5
31644780;31227684;23.05.2020;5
31644780;31227684;22.07.2020;5
31644780;31227684;24.07.2020;5
31644780;31227684;26.07.2020;5
31644780;31227684;23.10.2020;5
31644780;31227684;01.11.2020;5
31644780;31227684;04.11.2020;10
31644816;31244259;01.08.2019;5
31644816;31244259;10.01.2020;5
31644816;31244259;19.05.2020;5
31644816;31244259;11.07.2020;5
31644816;31244259;16.11.2020;5
31644825;31233897;21.09.2019;5
31644825;31233897;29.09.2019;5
31644825;31233897;20.11.2019;5
31644825;31233897;20.01.2020;5
31644825;31233897;28.03.2020;5
31644825;31233897;22.04.2020;5
31644825;31233897;18.06.2020;5
31644825;31233897;18.07.2020;10
31644840;31244199;26.07.2019;5
31644840;31244199;12.08.2019;15
31644840;31244199;11.10.2019;5
31644852;31061427;09.04.2021;5
31644855;31080204;08.09.2019;5
31644855;31080204;05.10.2019;5
31644855;31080204;17.10.2019;5
31644855;31080204;17.11.2019;5
31644855;31080204;05.12.2019;5
31644855;31080204;21.03.2020;5
31644855;31080204;01.05.2020;5
31644855;31080204;18.06.2020;5
31644855;31080204;18.07.2020;10
31644855;31080204;12.12.2020;5
31644855;31080204;17.12.2020;5
31644855;31080204;09.01.2021;5
31644855;31080204;19.01.2021;5
31644873;31011948;06.10.2019;5
31644873;31011948;15.12.2019;5
31644873;31011948;20.01.2020;5
31644873;31011948;13.03.2020;5
31644873;31011948;03.05.2020;5
31644873;31011948;23.05.2020;5
31644873;31011948;18.07.2020;5
31644873;31011948;17.12.2020;10
31644873;31011948;17.01.2021;5
31644894;31059153;10.08.2019;5
31644900;31243038;21.09.2019;5
31644900;31243038;20.10.2019;5
31644900;31243038;23.10.2019;5
31644900;31243038;20.11.2019;5
31644900;31243038;20.01.2020;5
31644900;31243038;18.04.2020;5
31644900;31243038;24.04.2020;5
31644900;31243038;18.06.2020;5
31644900;31243038;18.07.2020;10
31644900;31243038;08.12.2020;5
31644900;31243038;17.12.2020;5
31644900;31243038;17.01.2021;10
31644921;31231773;06.11.2019;10
31644921;31231773;02.12.2019;5
31644921;31231773;20.01.2020;5
31644921;31231773;19.04.2020;5
31644921;31231773;23.04.2020;5
31644921;31231773;29.04.2020;5
31644921;31231773;02.05.2020;5
31644921;31231773;23.05.2020;5
31644921;31231773;05.06.2020;5
31644921;31231773;04.11.2020;5
31644921;31231773;06.12.2020;5
31644921;31231773;17.12.2020;5
31644927;31232862;05.10.2019;5
31644927;31232862;12.10.2019;5
31644927;31232862;17.10.2019;5
31644927;31232862;25.10.2019;5
31644927;31232862;11.04.2020;5
31644927;31232862;23.04.2020;5
31644927;31232862;26.04.2020;5
31644927;31232862;01.05.2020;5
31644927;31232862;05.06.2020;10
31644927;31232862;11.10.2020;5
31644927;31232862;19.10.2020;5
31644927;31232862;17.12.2020;15
31644954;31244298;06.10.2019;5
31644954;31244298;06.11.2019;10
31644954;31244298;06.12.2019;5
31644954;31244298;20.01.2020;5
31644954;31244298;04.04.2020;5
31644954;31244298;24.04.2020;5
31644954;31244298;30.04.2020;5
31644954;31244298;03.05.2020;5
31644954;31244298;18.07.2020;5
31644954;31244298;03.10.2020;5
31644954;31244298;26.11.2020;5
31644954;31244298;17.12.2020;10
31644954;31244298;17.01.2021;5
31644966;31243704;13.10.2019;10
31644966;31243704;19.11.2019;5
31644966;31243704;20.01.2020;5
31644966;31243704;25.04.2020;5
31644966;31243704;02.05.2020;5
31644966;31243704;07.05.2020;5
31644966;31243704;01.11.2020;10
31644966;31243704;17.12.2020;5
31644966;31243704;17.01.2021;5
31644969;31239759;13.10.2019;10
31644969;31239759;19.10.2019;5
31644969;31239759;19.11.2019;5
31644969;31239759;20.01.2020;5
31644969;31239759;25.04.2020;5
31644969;31239759;02.05.2020;5
31644969;31239759;18.06.2020;5
31644969;31239759;18.07.2020;10
31644969;31239759;14.12.2020;5
31644969;31239759;17.12.2020;5
31644969;31239759;17.01.2021;10
31644972;30498063;13.10.2019;10
31644972;30498063;19.10.2019;5
31644972;30498063;19.11.2019;5
31644972;30498063;20.01.2020;5
31644972;30498063;25.04.2020;5
31644972;30498063;02.05.2020;5
31644972;30498063;07.05.2020;5
31644972;30498063;18.07.2020;10
31644972;30498063;14.12.2020;5
31644972;30498063;17.12.2020;5
31644972;30498063;17.01.2021;10
31644984;31241253;21.09.2019;5
31644984;31241253;20.10.2019;5
31644984;31241253;23.10.2019;5
31644984;31241253;20.11.2019;5
31644984;31241253;20.01.2020;5
31644984;31241253;18.04.2020;5
31644984;31241253;24.04.2020;5
31644984;31241253;18.06.2020;5
31644984;31241253;18.07.2020;10
31644984;31241253;08.12.2020;5
31644984;31241253;17.12.2020;5
31644984;31241253;17.01.2021;10
31644987;31244316;18.09.2019;5
31644987;31244316;05.03.2020;5
31644987;31244316;22.03.2020;5
31645011;31244331;25.04.2020;5
31645026;31244325;14.06.2019;18
31645026;31244325;12.10.2019;5
31645041;31146336;26.09.2019;5
31645041;31146336;25.10.2019;5
31645041;31146336;04.11.2019;5
31645041;31146336;20.01.2020;10
31645041;31146336;17.04.2020;5
31645041;31146336;18.06.2020;5
31645041;31146336;18.07.2020;5
31645041;31146336;19.07.2020;5
31645041;31146336;04.10.2020;5
31645041;31146336;16.10.2020;5
31645041;31146336;04.12.2020;5
31645041;31146336;17.12.2020;5
31645041;31146336;17.01.2021;5
31645041;31146336;31.03.2021;5
31645074;31244361;20.07.2019;5
31645074;31244361;20.08.2019;5
31645074;31244361;20.09.2019;5
31645074;31244361;19.05.2020;5
31645080;31244370;14.06.2019;39
31645080;31244370;21.07.2019;5
31645080;31244370;25.08.2019;2
31645080;31244370;02.10.2019;5
31645080;31244370;20.10.2019;5
31645080;31244370;06.11.2019;5
31645080;31244370;27.11.2019;5
31645080;31244370;11.12.2019;2
31645080;31244370;01.01.2020;2
31645080;31244370;10.01.2020;5
31645080;31244370;04.03.2020;5
31645080;31244370;25.03.2020;5
31645080;31244370;08.04.2020;5
31645080;31244370;06.05.2020;5
31645080;31244370;05.06.2020;5
31645080;31244370;03.07.2020;5
31645080;31244370;22.07.2020;5
31645080;31244370;05.08.2020;5
31645080;31244370;23.08.2020;5
31645080;31244370;02.09.2020;5
31645080;31244370;14.10.2020;5
31645080;31244370;31.10.2020;5
